timestamp,frame,event_type,track_id,distance,speed,threat_level,pattern,commands
2026-05-12T19:29:54.581712,1061,THREAT,5,248.3,12.0,MEDIUM,zigzag,"EVADE LEFT;EVASIVE ZIGZAG;FULL THROTTLE"
2026-05-12T19:29:54.707215,1062,THREAT,5,287.0,17.7,MEDIUM,zigzag,"EVADE LEFT;EVASIVE ZIGZAG;FULL THROTTLE"
2026-05-12T19:29:54.812069,1063,THREAT,5,326.8,18.2,LOW,zigzag,"EVADE LEFT;EVASIVE ZIGZAG;FULL THROTTLE"
2026-05-12T19:29:54.913173,1064,THREAT,5,413.2,21.0,LOW,turning,"EVADE LEFT;EVADE DOWN;PERPENDICULAR;FULL THROTTLE"
2026-05-12T19:29:55.014460,1065,THREAT,5,412.7,20.2,LOW,turning,"EVADE LEFT;EVADE DOWN;PERPENDICULAR;FULL THROTTLE"
2026-05-12T19:29:55.115742,1066,THREAT,5,353.4,21.0,LOW,turning,"EVADE LEFT;EVADE DOWN;PERPENDICULAR;FULL THROTTLE"
2026-05-12T19:29:55.216563,1067,THREAT,5,284.5,23.7,MEDIUM,zigzag,"EVADE LEFT;EVADE DOWN;EVASIVE ZIGZAG;FULL THROTTLE"
2026-05-12T19:29:55.313845,1068,THREAT,5,235.5,28.5,MEDIUM,zigzag,"EVADE DOWN;EVASIVE ZIGZAG;FULL THROTTLE"
2026-05-12T19:29:55.419243,1069,THREAT,5,228.4,32.0,MEDIUM,zigzag,"EVADE DOWN;EVASIVE ZIGZAG;FULL THROTTLE"
2026-05-12T19:29:55.518300,1070,THREAT,5,263.0,33.8,MEDIUM,zigzag,"EVADE DOWN;EVASIVE ZIGZAG;FULL THROTTLE"
2026-05-12T19:29:55.619923,1071,THREAT,5,319.6,31.3,LOW,zigzag,"EVADE DOWN;EVASIVE ZIGZAG;FULL THROTTLE"
2026-05-12T19:29:55.720025,1072,THREAT,5,339.4,22.5,LOW,accelerating,"EVADE DOWN;FULL THROTTLE"
2026-05-12T19:29:55.821559,1073,THREAT,5,1030.6,12.3,LOW,accelerating,"EVADE LEFT;FULL THROTTLE"
2026-05-12T19:29:55.923254,1074,THREAT,5,2227.8,9.9,LOW,accelerating,"EVADE LEFT;FULL THROTTLE"
2026-05-12T19:29:56.009275,1075,THREAT,5,3032.0,8.5,LOW,accelerating,"EVADE LEFT;EVADE UP;FULL THROTTLE"
2026-05-12T19:29:56.063158,1076,THREAT,5,2284.0,8.7,LOW,accelerating,"EVADE LEFT;EVADE UP;FULL THROTTLE"
2026-05-12T19:29:56.150821,1077,THREAT,5,462.4,9.3,LOW,zigzag,"EVADE DOWN;EVASIVE ZIGZAG;FULL THROTTLE"
2026-05-12T19:29:56.237092,1078,THREAT,5,479.0,9.3,LOW,zigzag,"EVADE DOWN;EVASIVE ZIGZAG;FULL THROTTLE"
2026-05-12T19:29:56.470891,1079,THREAT,5,497.0,9.3,LOW,zigzag,"EVADE DOWN;EVASIVE ZIGZAG;FULL THROTTLE"
2026-05-12T19:29:56.644102,1080,THREAT,5,510.3,9.4,LOW,zigzag,"EVADE DOWN;EVASIVE ZIGZAG;FULL THROTTLE"
2026-05-12T19:29:56.757509,1081,THREAT,5,528.4,9.1,LOW,zigzag,"EVADE DOWN;EVASIVE ZIGZAG;FULL THROTTLE"
2026-05-12T19:29:56.851354,1082,THREAT,5,547.4,9.3,LOW,zigzag,"EVADE DOWN;EVASIVE ZIGZAG;FULL THROTTLE"
2026-05-12T19:29:56.952402,1083,THREAT,20,120.6,7.9,CRITICAL,unknown,"⚠️ EVADE NOW!;EVADE LEFT;FULL THROTTLE"
2026-05-12T19:29:57.059932,1084,THREAT,20,133.7,7.6,HIGH,unknown,"⚠️ EVADE NOW!;EVADE LEFT;FULL THROTTLE"
2026-05-12T19:29:57.170670,1085,THREAT,20,140.5,5.4,HIGH,unknown,"⚠️ EVADE NOW!;EVADE LEFT;FULL THROTTLE"
2026-05-12T19:29:57.268729,1086,THREAT,20,177.4,6.7,HIGH,unknown,"EVADE LEFT;FULL THROTTLE"
2026-05-12T19:29:57.359543,1087,THREAT,20,205.6,8.7,HIGH,unknown,"EVADE LEFT;FULL THROTTLE"
2026-05-12T19:29:57.448477,1088,THREAT,20,219.4,9.2,HIGH,unknown,"EVADE LEFT;FULL THROTTLE"
2026-05-12T19:29:57.537359,1089,THREAT,20,231.4,10.0,MEDIUM,unknown,"EVADE LEFT;FULL THROTTLE"
2026-05-12T19:29:57.623048,1090,THREAT,20,239.8,8.8,MEDIUM,unknown,"EVADE LEFT;FULL THROTTLE"
2026-05-12T19:29:57.718004,1091,THREAT,20,235.8,10.4,MEDIUM,unknown,"EVADE LEFT;EVADE UP;FULL THROTTLE"
2026-05-12T19:29:57.807643,1092,THREAT,20,275.1,10.9,MEDIUM,accelerating,"⚠️ ACCELERATING THREAT;EVADE LEFT;EVADE UP;FULL THROTTLE"
2026-05-12T19:29:57.894913,1093,THREAT,20,257.2,10.2,MEDIUM,accelerating,"⚠️ ACCELERATING THREAT;EVADE LEFT;EVADE UP;FULL THROTTLE"
2026-05-12T19:29:57.984335,1094,THREAT,20,223.5,8.6,HIGH,unknown,"EVADE LEFT;EVADE UP;FULL THROTTLE"
2026-05-12T19:29:58.072650,1095,THREAT,20,227.9,3.4,HIGH,unknown,"EVADE LEFT;EVADE UP"
2026-05-12T19:29:58.162511,1096,THREAT,20,293.4,3.2,MEDIUM,turning,"EVADE LEFT;PERPENDICULAR"
2026-05-12T19:29:58.262720,1097,THREAT,20,289.2,4.9,MEDIUM,turning,"EVADE LEFT;EVADE DOWN;PERPENDICULAR;FULL THROTTLE"
2026-05-12T19:29:58.358222,1098,THREAT,20,321.8,8.8,LOW,turning,"EVADE LEFT;EVADE DOWN;PERPENDICULAR;FULL THROTTLE"
2026-05-12T19:29:58.452250,1099,THREAT,20,351.6,11.4,LOW,turning,"EVADE LEFT;EVADE DOWN;PERPENDICULAR;FULL THROTTLE"
2026-05-12T19:29:58.578020,1100,THREAT,20,370.1,10.0,LOW,turning,"EVADE LEFT;EVADE DOWN;PERPENDICULAR;FULL THROTTLE"
2026-05-12T19:29:58.674558,1101,THREAT,20,383.7,10.0,LOW,turning,"EVADE LEFT;EVADE DOWN;PERPENDICULAR;FULL THROTTLE"
2026-05-12T19:29:58.769732,1102,THREAT,20,399.4,8.6,LOW,turning,"EVADE LEFT;PERPENDICULAR;FULL THROTTLE"
2026-05-12T19:29:58.864490,1103,THREAT,20,405.9,6.2,LOW,turning,"EVADE LEFT;PERPENDICULAR;FULL THROTTLE"
2026-05-12T19:29:58.986802,1104,THREAT,20,431.6,7.4,LOW,turning,"EVADE LEFT;PERPENDICULAR;FULL THROTTLE"
2026-05-12T19:29:59.095893,1105,THREAT,20,410.5,4.1,LOW,unknown,"EVADE LEFT;FULL THROTTLE"
2026-05-12T19:29:59.206803,1106,THREAT,20,68.1,4.6,CRITICAL,turning,"⚠️ EVADE NOW!;EVADE LEFT;EVADE UP;PERPENDICULAR;FULL THROTTLE"
2026-05-12T19:29:59.297658,1107,THREAT,20,46.1,7.6,CRITICAL,turning,"⚠️ EVADE NOW!;EVADE LEFT;EVADE UP;PERPENDICULAR;FULL THROTTLE"
2026-05-12T19:29:59.368930,1108,THREAT,20,27.8,10.4,CRITICAL,turning,"⚠️ EVADE NOW!;EVADE UP;PERPENDICULAR;FULL THROTTLE"
2026-05-12T19:29:59.468631,1109,THREAT,20,15.4,8.4,CRITICAL,turning,"⚠️ EVADE NOW!;EVADE UP;PERPENDICULAR;FULL THROTTLE"
2026-05-12T19:29:59.512758,1110,THREAT,20,69.5,2.0,CRITICAL,turning,"⚠️ EVADE NOW!;EVADE LEFT;EVADE UP;PERPENDICULAR"
2026-05-12T19:29:59.555421,1111,THREAT,20,247.8,1.3,HIGH,unknown,"EVADE LEFT;EVADE UP"
2026-05-12T19:29:59.599735,1112,THREAT,20,239.1,1.1,HIGH,unknown,"EVADE LEFT;EVADE UP"
2026-05-12T19:29:59.641495,1113,THREAT,20,264.4,1.2,HIGH,unknown,"EVADE LEFT;EVADE UP"
2026-05-12T19:29:59.681437,1114,THREAT,20,250.9,1.3,HIGH,unknown,"EVADE LEFT;EVADE UP"
2026-05-12T19:29:59.724543,1115,THREAT,20,265.9,1.2,MEDIUM,turning,"EVADE LEFT;EVADE UP;PERPENDICULAR"
2026-05-12T19:29:59.761673,1116,THREAT,20,276.3,1.5,MEDIUM,turning,"EVADE LEFT;EVADE UP;PERPENDICULAR"
2026-05-12T19:29:59.801744,1117,THREAT,20,244.0,1.1,HIGH,turning,"EVADE LEFT;EVADE UP;PERPENDICULAR"
2026-05-12T19:29:59.842135,1118,THREAT,20,268.8,1.2,MEDIUM,turning,"EVADE LEFT;EVADE UP;PERPENDICULAR"
2026-05-12T19:29:59.880484,1119,THREAT,20,270.1,1.2,MEDIUM,turning,"EVADE LEFT;EVADE UP;PERPENDICULAR"
2026-05-12T19:29:59.934440,1120,THREAT,20,247.0,1.1,HIGH,turning,"EVADE LEFT;EVADE UP;PERPENDICULAR"
2026-05-12T19:29:59.961421,1121,THREAT,20,271.7,1.2,MEDIUM,turning,"EVADE LEFT;EVADE UP;PERPENDICULAR"
2026-05-12T19:29:59.990030,1122,THREAT,20,248.6,1.1,HIGH,turning,"EVADE LEFT;EVADE UP;PERPENDICULAR"
2026-05-12T19:30:00.014818,1123,THREAT,20,249.9,1.1,HIGH,turning,"EVADE LEFT;EVADE UP;PERPENDICULAR"
2026-05-12T19:30:00.050066,1124,THREAT,20,250.3,1.1,HIGH,turning,"EVADE LEFT;EVADE UP;PERPENDICULAR"
2026-05-12T19:30:00.081869,1125,THREAT,20,251.6,1.1,HIGH,turning,"EVADE LEFT;EVADE UP;PERPENDICULAR"
2026-05-12T19:30:00.130735,1126,THREAT,20,276.2,1.2,MEDIUM,turning,"EVADE LEFT;EVADE UP;PERPENDICULAR"
2026-05-12T19:30:00.156624,1127,THREAT,20,253.3,1.1,HIGH,turning,"EVADE LEFT;EVADE UP;PERPENDICULAR"
2026-05-12T19:30:00.192505,1128,THREAT,20,277.9,1.2,MEDIUM,turning,"EVADE LEFT;EVADE UP;PERPENDICULAR"
2026-05-12T19:30:00.221112,1129,THREAT,20,279.1,1.2,MEDIUM,turning,"EVADE LEFT;EVADE UP;PERPENDICULAR"
2026-05-12T19:30:00.261043,1130,THREAT,20,256.3,1.1,MEDIUM,straight,"EVADE LEFT;EVADE UP"
2026-05-12T19:30:00.289822,1131,THREAT,20,280.8,1.2,MEDIUM,straight,"EVADE LEFT;EVADE UP"
2026-05-12T19:30:00.337411,1132,THREAT,20,282.1,1.2,MEDIUM,straight,"EVADE LEFT;EVADE UP"
2026-05-12T19:30:00.364559,1133,THREAT,20,270.7,1.3,MEDIUM,straight,"EVADE LEFT;EVADE UP"
2026-05-12T19:30:00.392515,1134,THREAT,20,283.7,1.2,MEDIUM,straight,"EVADE LEFT;EVADE UP"
2026-05-12T19:30:00.419923,1135,THREAT,20,272.5,1.3,MEDIUM,straight,"EVADE LEFT;EVADE UP"
2026-05-12T19:30:00.466355,1136,THREAT,20,262.4,1.1,MEDIUM,straight,"EVADE LEFT;EVADE UP"
2026-05-12T19:30:00.494352,1137,THREAT,20,287.1,1.2,MEDIUM,straight,"EVADE LEFT;EVADE UP"
